date,TICKER,Cleaned_Price,Cleaned_Return
2013-04-09,EXPE,62.43,0.001765083
2013-04-10,EXPE,64.35,0.030754445
2013-04-11,EXPE,65.01,0.01025641
2013-04-12,EXPE,64.43,-0.008921704
2013-04-15,EXPE,61.46,-0.046096539
2013-04-16,EXPE,63.13,0.027172144
2013-04-17,EXPE,61.77,-0.021542848
2013-04-18,EXPE,60.5,-0.020560142
2013-04-19,EXPE,61.67,0.019338843
2013-04-22,EXPE,63.34,0.027079617
2013-04-23,EXPE,64.2,0.013577518
2013-04-24,EXPE,64.18,-0.000311526
2013-04-25,EXPE,64.97,0.012309131
2013-04-26,EXPE,58.56,-0.09866092
2013-04-29,EXPE,56.06,-0.042691257
2013-04-30,EXPE,55.84,-0.003924367
2013-05-01,EXPE,55.1,-0.013252149
2013-05-02,EXPE,56.77,0.03030853
2013-05-03,EXPE,59,0.039281311
2013-05-06,EXPE,58.29,-0.012033898
2013-05-07,EXPE,57.07,-0.020929834
2013-05-08,EXPE,57.18,0.001927458
2013-05-09,EXPE,55.97,-0.021161245
2013-05-10,EXPE,58.87,0.051813472
2013-05-13,EXPE,59.43,0.009512485
2013-05-14,EXPE,60.762,0.022412923
2013-05-15,EXPE,60.73,-0.000526645
2013-05-16,EXPE,57.9,-0.046599704
2013-05-17,EXPE,58.1,0.003454231
2013-05-20,EXPE,58,-0.00172117
2013-05-21,EXPE,58.01,0.000172414
2013-05-22,EXPE,57.68,-0.005688674
2013-05-23,EXPE,58.21,0.009188627
2013-05-24,EXPE,59.04,0.014258718
2013-05-28,EXPE,58.97,-0.001185637
2013-05-29,EXPE,57.46,-0.02560624
2013-05-30,EXPE,57.49,0.000522102
2013-05-31,EXPE,57.51,0.000347887
2013-06-03,EXPE,57.51,0
2013-06-04,EXPE,56.13,-0.023995827
2013-06-05,EXPE,54.96,-0.020844468
2013-06-06,EXPE,55.6,0.011644833
2013-06-07,EXPE,55.84,0.004316547
2013-06-10,EXPE,56.74,0.016117479
2013-06-11,EXPE,55.84,-0.015861826
2013-06-12,EXPE,56.37,0.009491404
2013-06-13,EXPE,58.15,0.03157708
2013-06-14,EXPE,58.01,-0.002407567
2013-06-17,EXPE,59.13,0.019307016
2013-06-18,EXPE,60.64,0.025536952
2013-06-19,EXPE,60.49,-0.002473615
2013-06-20,EXPE,59.7,-0.01306001
2013-06-21,EXPE,58.83,-0.014572864
2013-06-24,EXPE,56.99,-0.03127656
2013-06-25,EXPE,57.12,0.002281102
2013-06-26,EXPE,57.91,0.013830532
2013-06-27,EXPE,59.92,0.034709031
2013-06-28,EXPE,60.15,0.003838451
2013-07-01,EXPE,62.11,0.032585204
2013-07-02,EXPE,61.69,-0.006762196
2013-07-03,EXPE,61.68,-0.000162101
2013-07-05,EXPE,62.88,0.019455253
2013-07-08,EXPE,62.4,-0.007633588
2013-07-09,EXPE,63.02,0.009935897
2013-07-10,EXPE,63.22,0.003173596
2013-07-11,EXPE,63.08,-0.002214489
2013-07-12,EXPE,63.75,0.010621433
2013-07-15,EXPE,64.34,0.009254902
2013-07-16,EXPE,64.5,0.002486789
2013-07-17,EXPE,65.1,0.009302326
2013-07-18,EXPE,65.52,0.006451613
2013-07-19,EXPE,64.43,-0.016636142
2013-07-22,EXPE,63.95,-0.007449946
2013-07-23,EXPE,63.78,-0.002658327
2013-07-24,EXPE,63.78,0
2013-07-25,EXPE,65,0.019128253
2013-07-26,EXPE,47.2,-0.273846154
2013-07-29,EXPE,46.026,-0.024872881
2013-07-30,EXPE,47.49,0.031808108
2013-07-31,EXPE,47.13,-0.007580543
2013-08-01,EXPE,47.2,0.001485254
2013-08-02,EXPE,48.17,0.020550847
2013-08-05,EXPE,49.69,0.03155491
2013-08-06,EXPE,50.97,0.02575971
2013-08-07,EXPE,50.8,-0.003335295
2013-08-08,EXPE,50.9,0.001968504
2013-08-09,EXPE,50.68,-0.0043222
2013-08-12,EXPE,49.67,-0.019928966
2013-08-13,EXPE,49.38,-0.005838534
2013-08-14,EXPE,48.79,-0.011948157
2013-08-15,EXPE,47.77,-0.020905923
2013-08-16,EXPE,47.39,-0.007954783
2013-08-19,EXPE,46.84,-0.011605824
2013-08-20,EXPE,47.6,0.016225448
2013-08-21,EXPE,45.7,-0.039915966
2013-08-22,EXPE,46.47,0.016849015
2013-08-23,EXPE,48.84,0.051000646
2013-08-26,EXPE,47.2,-0.033579034
2013-08-27,EXPE,46.96,-0.005084746
2013-08-28,EXPE,47,0.000851789
2013-08-29,EXPE,47.09,0.001914894
2013-08-30,EXPE,46.76,-0.007007857
2013-09-03,EXPE,47.27,0.010906758
2013-09-04,EXPE,48.91,0.034694309
2013-09-05,EXPE,48.18,-0.014925373
2013-09-06,EXPE,49.68,0.03113325
2013-09-09,EXPE,50.641,0.0193438
2013-09-10,EXPE,51.84,0.023676468
2013-09-11,EXPE,52.09,0.004822531
2013-09-12,EXPE,51.18,-0.017469764
2013-09-13,EXPE,51.19,0.000195389
2013-09-16,EXPE,52.42,0.02402813
2013-09-17,EXPE,52.26,-0.00305227
2013-09-18,EXPE,53.471,0.023172599
2013-09-19,EXPE,53.12,-0.006564306
2013-09-20,EXPE,52.82,-0.00564759
2013-09-23,EXPE,51.86,-0.018174934
2013-09-24,EXPE,52.19,0.006363286
2013-09-25,EXPE,51.59,-0.011496455
2013-09-26,EXPE,52.02,0.008334949
2013-09-27,EXPE,52.21,0.003652441
2013-09-30,EXPE,51.81,-0.007661368
2013-10-01,EXPE,52.86,0.020266358
2013-10-02,EXPE,53.46,0.011350738
2013-10-03,EXPE,52.15,-0.024504302
2013-10-04,EXPE,51.67,-0.009204219
2013-10-07,EXPE,51.77,0.001935359
2013-10-08,EXPE,50.63,-0.022020475
2013-10-09,EXPE,49.99,-0.012640727
2013-10-10,EXPE,51.392,0.028045609
2013-10-11,EXPE,51.73,0.006576899
2013-10-14,EXPE,48.51,-0.062246279
2013-10-15,EXPE,47.89,-0.01278087
2013-10-16,EXPE,47.9,0.000208812
2013-10-17,EXPE,48.21,0.006471816
2013-10-18,EXPE,48.43,0.004563369
2013-10-21,EXPE,48.19,-0.004955606
2013-10-22,EXPE,48.91,0.014940859
2013-10-23,EXPE,49.2,0.005929258
2013-10-24,EXPE,50.5,0.026422764
2013-10-25,EXPE,50.45,-0.000990099
2013-10-28,EXPE,49.93,-0.010307235
2013-10-29,EXPE,50.68,0.015021029
2013-10-30,EXPE,49.96,-0.014206788
2013-10-31,EXPE,58.965,0.180244195
2013-11-01,EXPE,60.11,0.019418299
2013-11-04,EXPE,60.24,0.002162702
2013-11-05,EXPE,59.58,-0.010956175
2013-11-06,EXPE,59.81,0.003860356
2013-11-07,EXPE,58.91,-0.015047651
2013-11-08,EXPE,59.88,0.016465795
2013-11-11,EXPE,61.25,0.022879092
2013-11-12,EXPE,62.02,0.012571429
2013-11-13,EXPE,61.72,-0.004837149
2013-11-14,EXPE,61.04,-0.011017498
2013-11-15,EXPE,61.19,0.002457405
2013-11-18,EXPE,61.05,-0.002287956
2013-11-19,EXPE,60.7,-0.005733006
2013-11-20,EXPE,61.11,0.00675453
2013-11-21,EXPE,62.59,0.024218622
2013-11-22,EXPE,62.05,-0.008627576
2013-11-25,EXPE,61.39,-0.010636583
2013-11-26,EXPE,62.33,0.01531194
2013-11-27,EXPE,63.3,0.01556233
2013-11-29,EXPE,63.69,0.006161137
2013-12-02,EXPE,62.61,-0.016957136
2013-12-03,EXPE,62.56,-0.000798594
2013-12-04,EXPE,62.84,0.004475703
2013-12-05,EXPE,63.58,0.011775939
2013-12-06,EXPE,63.48,-0.001572822
2013-12-09,EXPE,63.5,0.00031506
2013-12-10,EXPE,63.2,-0.004724409
2013-12-11,EXPE,62.31,-0.014082278
2013-12-12,EXPE,62.54,0.003691221
2013-12-13,EXPE,62.73,0.003038056
2013-12-16,EXPE,65.88,0.050215208
2013-12-17,EXPE,66.39,0.007741348
2013-12-18,EXPE,67.55,0.017472511
2013-12-19,EXPE,66.795,-0.011176906
2013-12-20,EXPE,67.61,0.012201512
2013-12-23,EXPE,68.68,0.015826061
2013-12-24,EXPE,68.5,-0.00262085
2013-12-26,EXPE,69.03,0.007737226
2013-12-27,EXPE,68.76,-0.003911343
2013-12-30,EXPE,68.84,0.001163467
2013-12-31,EXPE,69.66,0.011911679
2014-01-02,EXPE,69.21,-0.006459948
2014-01-03,EXPE,69.2,-0.000144488
2014-01-06,EXPE,68.96,-0.003468208
2014-01-07,EXPE,71.45,0.036107889
2014-01-08,EXPE,70.31,-0.015955213
2014-01-09,EXPE,69.55,-0.010809273
2014-01-10,EXPE,69.6,0.000718907
2014-01-13,EXPE,67.87,-0.024856322
2014-01-14,EXPE,69.33,0.021511714
2014-01-15,EXPE,69.42,0.001298139
2014-01-16,EXPE,68.48,-0.013540766
2014-01-17,EXPE,70.69,0.032272196
2014-01-21,EXPE,67.67,-0.042721743
2014-01-22,EXPE,67.06,-0.009014334
2014-01-23,EXPE,66.5,-0.008350731
2014-01-24,EXPE,66.3,-0.003007519
2014-01-27,EXPE,65.46,-0.012669683
2014-01-28,EXPE,66.95,0.022761992
2014-01-29,EXPE,65.47,-0.022106049
2014-01-30,EXPE,65.52,0.000763709
2014-01-31,EXPE,64.98,-0.008241758
2014-02-03,EXPE,63.27,-0.026315789
2014-02-04,EXPE,63.97,0.011063695
2014-02-05,EXPE,63.93,-0.000625293
2014-02-06,EXPE,65.14,0.018926951
2014-02-07,EXPE,74.45,0.142922935
2014-02-10,EXPE,74.32,-0.001746138
2014-02-11,EXPE,74.79,0.006324004
2014-02-12,EXPE,75.86,0.014306725
2014-02-13,EXPE,76.69,0.010941207
2014-02-14,EXPE,77.13,0.005737384
2014-02-18,EXPE,78.02,0.01153896
2014-02-19,EXPE,79.62,0.020507562
2014-02-20,EXPE,79.71,0.001130369
2014-02-21,EXPE,79.99,0.003512734
2014-02-24,EXPE,79.26,-0.009126141
2014-02-25,EXPE,79.44,0.002271007
2014-02-26,EXPE,78.52,-0.011581067
2014-02-27,EXPE,78.62,0.001273561
2014-02-28,EXPE,78.53,-0.001144747
2014-03-03,EXPE,76.7,-0.023303196
2014-03-04,EXPE,77.04,0.004432855
2014-03-05,EXPE,75.73,-0.017004154
2014-03-06,EXPE,74.71,-0.013468903
2014-03-07,EXPE,75.19,0.006424843
2014-03-10,EXPE,75.23,0.000531986
2014-03-11,EXPE,74.74,-0.006513359
2014-03-12,EXPE,76.51,0.023682098
2014-03-13,EXPE,75.47,-0.013592994
2014-03-14,EXPE,75.77,0.003975089
2014-03-17,EXPE,76.76,0.013065857
2014-03-18,EXPE,76.93,0.002214695
2014-03-19,EXPE,75.29,-0.021318081
2014-03-20,EXPE,75.21,-0.001062558
2014-03-21,EXPE,74.2,-0.013429065
2014-03-24,EXPE,72.294,-0.025687332
2014-03-25,EXPE,72.07,-0.003098459
2014-03-26,EXPE,71.16,-0.012626613
2014-03-27,EXPE,71.83,0.009415402
2014-03-28,EXPE,72.21,0.005290269
2014-03-31,EXPE,72.5,0.004016064
2014-04-01,EXPE,75.9,0.046896552
2014-04-02,EXPE,76.01,0.001449275
2014-04-03,EXPE,73.43,-0.033942902
2014-04-04,EXPE,70.05,-0.046030233
2014-04-07,EXPE,68.55,-0.021413276
2014-04-08,EXPE,70.02,0.021444201
2014-04-09,EXPE,71.81,0.025564125
2014-04-10,EXPE,68.6,-0.044701295
2014-04-11,EXPE,68.79,0.002769679
2014-04-14,EXPE,70.205,0.02056985
2014-04-15,EXPE,70.92,0.01018446
2014-04-16,EXPE,72.44,0.0214326
2014-04-17,EXPE,72.46,0.000276091
2014-04-21,EXPE,72.21,-0.003450179
2014-04-22,EXPE,73.54,0.018418502
2014-04-23,EXPE,72.48,-0.014413924
2014-04-24,EXPE,72.1,-0.005242826
2014-04-25,EXPE,69.41,-0.037309293
2014-04-28,EXPE,68.57,-0.012102003
2014-04-29,EXPE,70.59,0.029458947
2014-04-30,EXPE,70.99,0.005666525
2014-05-01,EXPE,73.87,0.040569094
2014-05-02,EXPE,71.15,-0.036821443
2014-05-05,EXPE,71.77,0.008713985
2014-05-06,EXPE,70.51,-0.017556082
2014-05-07,EXPE,69,-0.021415402
2014-05-08,EXPE,68.44,-0.008115942
2014-05-09,EXPE,68.65,0.003068381
2014-05-12,EXPE,70.8,0.031318281
2014-05-13,EXPE,71.11,0.004378531
2014-05-14,EXPE,70.56,-0.007734496
2014-05-15,EXPE,69.78,-0.011054422
2014-05-16,EXPE,69.94,0.002292921
2014-05-19,EXPE,70.66,0.010294538
2014-05-20,EXPE,70.18,-0.006793094
2014-05-21,EXPE,70.84,0.009404389
2014-05-22,EXPE,71.02,0.002540937
2014-05-23,EXPE,71.39,0.0052098
2014-05-27,EXPE,73.56,0.030396414
2014-05-28,EXPE,73.13,-0.005845568
2014-05-29,EXPE,73.57,0.006016683
2014-05-30,EXPE,73.3,-0.003669974
2014-06-02,EXPE,74.22,0.01255116
2014-06-03,EXPE,73.21,-0.013608192
2014-06-04,EXPE,73.27,0.00081956
2014-06-05,EXPE,74,0.00996315
2014-06-06,EXPE,75.09,0.01472973
2014-06-09,EXPE,74.55,-0.00719137
2014-06-10,EXPE,75.09,0.007243461
2014-06-11,EXPE,75.98,0.011852444
2014-06-12,EXPE,73.98,-0.026322717
2014-06-13,EXPE,74.26,0.003784807
2014-06-16,EXPE,74.58,0.004309184
2014-06-17,EXPE,77.62,0.040761598
2014-06-18,EXPE,80.35,0.035171348
2014-06-19,EXPE,77.88,-0.03074051
2014-06-20,EXPE,78.32,0.005649718
2014-06-23,EXPE,77.83,-0.006256384
2014-06-24,EXPE,76.26,-0.02017217
2014-06-25,EXPE,77.31,0.013768686
2014-06-26,EXPE,77.01,-0.003880481
2014-06-27,EXPE,78.95,0.025191534
2014-06-30,EXPE,78.76,-0.002406586
2014-07-01,EXPE,80.78,0.025647537
2014-07-02,EXPE,80.26,-0.006437237
2014-07-03,EXPE,82.21,0.024296038
2014-07-07,EXPE,80.85,-0.016543
2014-07-08,EXPE,78.81,-0.025231911
2014-07-09,EXPE,80.17,0.017256693
2014-07-10,EXPE,79.325,-0.010540102
2014-07-11,EXPE,79.73,0.005105578
2014-07-14,EXPE,80.13,0.005016932
2014-07-15,EXPE,80.6,0.005865469
2014-07-16,EXPE,79.38,-0.015136476
2014-07-17,EXPE,77.4,-0.024943311
2014-07-18,EXPE,78.79,0.017958656
2014-07-21,EXPE,78.64,-0.001903795
2014-07-22,EXPE,80.25,0.020473042
2014-07-23,EXPE,80.88,0.007850467
2014-07-24,EXPE,79.9,-0.012116716
2014-07-25,EXPE,79.67,-0.002878598
2014-07-28,EXPE,80.2,0.006652441
2014-07-29,EXPE,80.68,0.005985037
2014-07-30,EXPE,81.68,0.012394646
2014-07-31,EXPE,79.42,-0.027668952
2014-08-01,EXPE,84.46,0.063460086
2014-08-04,EXPE,85.04,0.006867156
2014-08-05,EXPE,84.35,-0.008113829
2014-08-06,EXPE,83.85,-0.005927682
2014-08-07,EXPE,83.52,-0.003935599
2014-08-08,EXPE,82.55,-0.011613985
2014-08-11,EXPE,83.94,0.01683828
2014-08-12,EXPE,84.455,0.006135335
2014-08-13,EXPE,85.02,0.006689953
2014-08-14,EXPE,84.93,-0.001058574
2014-08-15,EXPE,85.37,0.005180737
2014-08-18,EXPE,86.04,0.00784819
2014-08-19,EXPE,86.34,0.00348675
2014-08-20,EXPE,86.15,-0.002200602
2014-08-21,EXPE,86.99,0.009750435
2014-08-22,EXPE,87.24,0.002873894
2014-08-25,EXPE,87.8,0.006419074
2014-08-26,EXPE,87.43,-0.004214123
2014-08-27,EXPE,86.5,-0.010637081
2014-08-28,EXPE,86.4,-0.001156069
2014-08-29,EXPE,85.9,-0.005787037
2014-09-02,EXPE,88.29,0.02782305
2014-09-03,EXPE,88.4,0.001245894
2014-09-04,EXPE,87.94,-0.00520362
2014-09-05,EXPE,87.86,-0.000909711
2014-09-08,EXPE,87.76,-0.001138174
2014-09-09,EXPE,85.93,-0.020852325
2014-09-10,EXPE,87.04,0.012917491
2014-09-11,EXPE,87.17,0.001493566
2014-09-12,EXPE,86.55,-0.007112539
2014-09-15,EXPE,85.16,-0.016060081
2014-09-16,EXPE,86.21,0.012329732
2014-09-17,EXPE,85.345,-0.010033639
2014-09-18,EXPE,85.91,0.006620189
2014-09-19,EXPE,85.16,-0.008730066
2014-09-22,EXPE,83.51,-0.019375294
2014-09-23,EXPE,83.93,0.005029338
2014-09-24,EXPE,85.94,0.023948529
2014-09-25,EXPE,84.68,-0.014661392
2014-09-26,EXPE,85.9,0.01440718
2014-09-29,EXPE,86.58,0.007916182
2014-09-30,EXPE,87.62,0.012012012
2014-10-01,EXPE,84.78,-0.032412691
2014-10-02,EXPE,83.37,-0.016631281
2014-10-03,EXPE,85.47,0.025188917
2014-10-06,EXPE,86.57,0.012870013
2014-10-07,EXPE,84.73,-0.021254476
2014-10-08,EXPE,85.38,0.007671427
2014-10-09,EXPE,83.83,-0.018154134
2014-10-10,EXPE,81,-0.033758798
2014-10-13,EXPE,76.34,-0.057530864
2014-10-14,EXPE,74.75,-0.020827875
2014-10-15,EXPE,74.095,-0.008762542
2014-10-16,EXPE,75.08,0.013293745
2014-10-17,EXPE,74.57,-0.006792754
2014-10-20,EXPE,77.25,0.035939386
2014-10-21,EXPE,80.31,0.03961165
2014-10-22,EXPE,79.01,-0.016187274
2014-10-23,EXPE,79.84,0.010504999
2014-10-24,EXPE,81.53,0.021167335
2014-10-27,EXPE,80.38,-0.014105237
2014-10-28,EXPE,80.6,0.002736999
2014-10-29,EXPE,79.54,-0.013151365
2014-10-30,EXPE,80.73,0.014961026
2014-10-31,EXPE,84.97,0.052520748
2014-11-03,EXPE,85.93,0.011298105
2014-11-04,EXPE,83.89,-0.023740254
2014-11-05,EXPE,83.05,-0.010013112
2014-11-06,EXPE,84.06,0.012161349
2014-11-07,EXPE,85.115,0.012550559
2014-11-10,EXPE,86,0.010397697
2014-11-11,EXPE,86.46,0.005348837
2014-11-12,EXPE,87.11,0.007517927
2014-11-13,EXPE,86.49,-0.007117438
2014-11-14,EXPE,87.935,0.016707134
2014-11-17,EXPE,86.94,-0.011315176
2014-11-18,EXPE,88.37,0.016448125
2014-11-19,EXPE,87.04,-0.015050356
2014-11-20,EXPE,86.08,-0.011029412
2014-11-21,EXPE,84.69,-0.01614777
2014-11-24,EXPE,85.66,0.011453536
2014-11-25,EXPE,85.81,0.001751109
2014-11-26,EXPE,85.59,-0.002563804
2014-11-28,EXPE,87.11,0.017759084
2014-12-01,EXPE,86.49,-0.007117438
2014-12-02,EXPE,87.52,0.011908891
2014-12-03,EXPE,88.59,0.012225777
2014-12-04,EXPE,89.55,0.010836438
2014-12-05,EXPE,91.35,0.020100503
2014-12-08,EXPE,90.305,-0.011439518
2014-12-09,EXPE,90.7,0.004374066
2014-12-10,EXPE,87.78,-0.032194046
2014-12-11,EXPE,87.32,-0.005240374
2014-12-12,EXPE,87.53,0.002404947
2014-12-15,EXPE,87.33,-0.002284931
2014-12-16,EXPE,86.04,-0.014771556
2014-12-17,EXPE,86.86,0.009530451
2014-12-18,EXPE,87.79,0.010706885
2014-12-19,EXPE,88.06,0.003075521
2014-12-22,EXPE,89.33,0.014421985
2014-12-23,EXPE,88.92,-0.004589723
2014-12-24,EXPE,89.01,0.001012146
2014-12-26,EXPE,89.31,0.003370408
2014-12-29,EXPE,88.2,-0.012428619
2014-12-30,EXPE,85.97,-0.025283447
2014-12-31,EXPE,85.36,-0.007095498
2015-01-02,EXPE,85.76,0.004686036
2015-01-05,EXPE,84.2,-0.018190299
2015-01-06,EXPE,84.17,-0.000356295
2015-01-07,EXPE,84.17,0
2015-01-08,EXPE,87.89,0.044196269
2015-01-09,EXPE,87.55,-0.003868472
2015-01-12,EXPE,85.17,-0.027184466
2015-01-13,EXPE,85.02,-0.001761184
2015-01-14,EXPE,85.39,0.004351917
2015-01-15,EXPE,82.53,-0.033493383
2015-01-16,EXPE,83.48,0.011510966
2015-01-20,EXPE,83.94,0.005510302
2015-01-21,EXPE,84.08,0.001667858
2015-01-22,EXPE,85.71,0.019386299
2015-01-23,EXPE,87.44,0.020184343
2015-01-26,EXPE,87.29,-0.001715462
2015-01-27,EXPE,86.68,-0.0069882
2015-01-28,EXPE,85.87,-0.009344716
2015-01-29,EXPE,86.57,0.008151857
2015-01-30,EXPE,85.93,-0.007392861
2015-02-02,EXPE,86.22,0.00337484
2015-02-03,EXPE,87.82,0.018557179
2015-02-04,EXPE,87.87,0.000569346
2015-02-05,EXPE,88,0.001479458
2015-02-06,EXPE,77.87,-0.115113636
2015-02-09,EXPE,78.2,0.004237832
2015-02-10,EXPE,78.19,-0.000127877
2015-02-11,EXPE,78.22,0.000383681
2015-02-12,EXPE,89.565,0.145039632
2015-02-13,EXPE,89.485,-0.000893206
2015-02-17,EXPE,88.69,-0.008884171
2015-02-18,EXPE,89.16,0.005299357
2015-02-19,EXPE,91.3,0.024001795
2015-02-20,EXPE,92.3,0.010952903
2015-02-23,EXPE,94.75,0.026543879
2015-02-24,EXPE,94.175,-0.006068602
2015-02-25,EXPE,94.61,0.00461906
2015-02-26,EXPE,93.25,-0.014374802
2015-02-27,EXPE,91.75,-0.016085791
2015-03-02,EXPE,92.18,0.004686649
2015-03-03,EXPE,91.02,-0.012584075
2015-03-04,EXPE,89.87,-0.012634586
2015-03-05,EXPE,91.38,0.016802047
2015-03-06,EXPE,90.25,-0.012365944
2015-03-09,EXPE,90.55,0.0033241
2015-03-10,EXPE,89.35,-0.013252347
2015-03-11,EXPE,88.95,-0.004476777
2015-03-12,EXPE,91.39,0.027431141
2015-03-13,EXPE,91.35,-0.000437685
2015-03-16,EXPE,92.965,0.017679256
2015-03-17,EXPE,92.33,-0.006830528
2015-03-18,EXPE,94.04,0.018520524
2015-03-19,EXPE,94.68,0.006805615
2015-03-20,EXPE,95.91,0.012991128
2015-03-23,EXPE,95.4,-0.005317485
2015-03-24,EXPE,95.47,0.000733753
2015-03-25,EXPE,93.95,-0.015921232
2015-03-26,EXPE,92.76,-0.012666312
2015-03-27,EXPE,93.68,0.009918068
2015-03-30,EXPE,94.19,0.005444065
2015-03-31,EXPE,94.13,-0.00063701
2015-04-01,EXPE,94.17,0.000424944
2015-04-02,EXPE,97.98,0.040458745
2015-04-06,EXPE,98.58,0.006123699
2015-04-07,EXPE,98.47,-0.001115845
2015-04-08,EXPE,98.65,0.001827968
2015-04-09,EXPE,97.82,-0.008413583
2015-04-10,EXPE,99.195,0.01405643
2015-04-13,EXPE,98.76,-0.004385302
2015-04-14,EXPE,98.09,-0.006784123
2015-04-15,EXPE,97.955,-0.001376287
2015-04-16,EXPE,97.17,-0.008013884
2015-04-17,EXPE,96.095,-0.011063085
2015-04-20,EXPE,97.4,0.013580311
2015-04-21,EXPE,98.31,0.009342916
2015-04-22,EXPE,99.47,0.01179941
2015-04-23,EXPE,98.915,-0.005579572
2015-04-24,EXPE,98.895,-0.000202194
2015-04-27,EXPE,98.82,-0.00075838
2015-04-28,EXPE,97.8,-0.010321797
2015-04-29,EXPE,96.26,-0.015746421
2015-04-30,EXPE,94.23,-0.021088718
2015-05-01,EXPE,101.69,0.079167993
2015-05-04,EXPE,100.9,-0.007768709
2015-05-05,EXPE,98.77,-0.02111001
2015-05-06,EXPE,99.1,0.003341095
2015-05-07,EXPE,100.965,0.018819374
2015-05-08,EXPE,102.76,0.017778438
2015-05-11,EXPE,103.81,0.010217984
2015-05-12,EXPE,103.215,-0.005731625
2015-05-13,EXPE,101.99,-0.01186843
2015-05-14,EXPE,104.14,0.021080498
2015-05-15,EXPE,103.41,-0.007009795
2015-05-18,EXPE,103.45,0.00038681
2015-05-19,EXPE,103.72,0.002609957
2015-05-20,EXPE,105.5,0.017161589
2015-05-21,EXPE,105.89,0.003696682
2015-05-22,EXPE,113,0.067145151
2015-05-26,EXPE,110.64,-0.020884956
2015-05-27,EXPE,110.93,0.002621114
2015-05-28,EXPE,109.24,-0.015234833
2015-05-29,EXPE,107.26,-0.018125229
2015-06-01,EXPE,107.45,0.001771397
2015-06-02,EXPE,107.63,0.001675198
2015-06-03,EXPE,106.61,-0.009476912
2015-06-04,EXPE,105.635,-0.009145484
2015-06-05,EXPE,106.4,0.007241918
2015-06-08,EXPE,104.79,-0.015131579
2015-06-09,EXPE,105.02,0.002194866
2015-06-10,EXPE,108.17,0.029994287
2015-06-11,EXPE,107.87,-0.002773412
2015-06-12,EXPE,107.69,-0.001668675
2015-06-15,EXPE,107.22,-0.004364379
2015-06-16,EXPE,107.95,0.006808431
2015-06-17,EXPE,107.89,-0.000555813
2015-06-18,EXPE,109.68,0.016590972
2015-06-19,EXPE,108.68,-0.009117433
2015-06-22,EXPE,109.5,0.007545086
2015-06-23,EXPE,109.83,0.003013699
2015-06-24,EXPE,108.98,-0.007739233
2015-06-25,EXPE,109.27,0.002661039
2015-06-26,EXPE,110.71,0.013178366
2015-06-29,EXPE,106.95,-0.033962605
2015-06-30,EXPE,109.35,0.022440393
2015-07-01,EXPE,107.19,-0.019753086
2015-07-02,EXPE,107.07,-0.001119507
2015-07-06,EXPE,106.505,-0.005276922
2015-07-07,EXPE,107.06,0.005211023
2015-07-08,EXPE,104.865,-0.020502522
2015-07-09,EXPE,104.55,-0.003003862
2015-07-10,EXPE,107.97,0.032711621
2015-07-13,EXPE,111.12,0.029174771
2015-07-14,EXPE,107.26,-0.034737221
2015-07-15,EXPE,107.45,0.001771397
2015-07-16,EXPE,110.05,0.024197301
2015-07-17,EXPE,110.79,0.006724216
2015-07-20,EXPE,109.56,-0.011102085
2015-07-21,EXPE,110.09,0.004837532
2015-07-22,EXPE,110.66,0.005177582
2015-07-23,EXPE,109.52,-0.010301825
2015-07-24,EXPE,105.7,-0.034879474
2015-07-27,EXPE,104.92,-0.007379376
2015-07-28,EXPE,107.17,0.02144491
2015-07-29,EXPE,106.87,-0.002799291
2015-07-30,EXPE,107.61,0.006924301
2015-07-31,EXPE,121.44,0.128519654
2015-08-03,EXPE,122.59,0.009469697
2015-08-04,EXPE,124.56,0.016069826
2015-08-05,EXPE,126.79,0.017903019
2015-08-06,EXPE,121.6,-0.040933828
2015-08-07,EXPE,121.04,-0.004605263
2015-08-10,EXPE,121.49,0.003717779
2015-08-11,EXPE,121.13,-0.002963207
2015-08-12,EXPE,120.78,-0.002889458
2015-08-13,EXPE,120.66,-0.000993542
2015-08-14,EXPE,121.65,0.008204873
2015-08-17,EXPE,123.01,0.011179614
2015-08-18,EXPE,123.32,0.00252012
2015-08-19,EXPE,123.14,-0.001459617
2015-08-20,EXPE,118.7,-0.036056521
2015-08-21,EXPE,114.51,-0.035299073
2015-08-24,EXPE,108.34,-0.053881757
2015-08-25,EXPE,108.42,0.000738416
2015-08-26,EXPE,115.24,0.062903523
2015-08-27,EXPE,117.45,0.019177369
2015-08-28,EXPE,116.51,-0.008003406
2015-08-31,EXPE,114.99,-0.01304609
2015-09-01,EXPE,110.365,-0.040220889
2015-09-02,EXPE,113.38,0.027318443
2015-09-03,EXPE,112.89,-0.00432175
2015-09-04,EXPE,111.23,-0.01470458
2015-09-08,EXPE,114.46,0.029038928
2015-09-09,EXPE,113.35,-0.009697711
2015-09-10,EXPE,115.94,0.022849581
2015-09-11,EXPE,116.61,0.005778851
2015-09-14,EXPE,115.75,-0.007375011
2015-09-15,EXPE,118.83,0.026609071
2015-09-16,EXPE,124.68,0.049229992
2015-09-17,EXPE,128.83,0.03328521
2015-09-18,EXPE,126.49,-0.018163471
2015-09-21,EXPE,126.33,-0.001264922
2015-09-22,EXPE,124.88,-0.011477875
2015-09-23,EXPE,122.14,-0.021941063
2015-09-24,EXPE,120.5,-0.013427215
2015-09-25,EXPE,120.05,-0.00373444
