date,TICKER,PRC,RET,,
2012-12-17,GLD,164.44,0.001889,,
2012-12-18,GLD,162.08,-0.014352,,
2012-12-19,GLD,161.69,-0.002406,,
2012-12-20,GLD,159.73,-0.012122,,
2012-12-21,GLD,160.33,0.003756,,
2012-12-24,GLD,160.62,0.001809,,
2012-12-26,GLD,160.78,0.000996,,
2012-12-27,GLD,161.16,0.002364,,
2012-12-28,GLD,160.53999,-0.003847,,
2012-12-31,GLD,162.0204,0.009221,,
2013-01-02,GLD,163.17,0.007095,,
2013-01-03,GLD,161.2,-0.012073,,
2013-01-04,GLD,160.44,-0.004715,,
2013-01-07,GLD,159.42999,-0.006295,,
2013-01-08,GLD,160.56,0.007088,,
2013-01-09,GLD,160.49001,-0.000436,,
2013-01-10,GLD,161.98,0.009284,,
2013-01-11,GLD,161.06,-0.00568,,
2013-01-14,GLD,161.53999,0.00298,,
2013-01-15,GLD,162.558,0.006302,,
2013-01-16,GLD,162.64999,0.000566,,
2013-01-17,GLD,163.35001,0.004304,,
2013-01-18,GLD,163.09,-0.001592,,
2013-01-22,GLD,163.67,0.003556,,
2013-01-23,GLD,163.21001,-0.00281,,
2013-01-24,GLD,161.42,-0.010968,,
2013-01-25,GLD,160.64999,-0.00477,,
2013-01-28,GLD,160.28999,-0.002241,,
2013-01-29,GLD,160.99001,0.004367,,
2013-01-30,GLD,162.19,0.007454,,
2013-01-31,GLD,161.2,-0.006104,,
2013-02-01,GLD,161.45,0.001551,,
2013-02-04,GLD,162,0.003407,,
2013-02-05,GLD,161.96001,-0.000247,,
2013-02-06,GLD,162.39,0.002655,,
2013-02-07,GLD,161.84,-0.003387,,
2013-02-08,GLD,161.57001,-0.001668,,
2013-02-11,GLD,159.7,-0.011574,,
2013-02-12,GLD,159.89,0.00119,,
2013-02-13,GLD,159.05,-0.005254,,
2013-02-14,GLD,158.34801,-0.004414,,
2013-02-15,GLD,155.75999,-0.016344,,
2013-02-19,GLD,155.33,-0.002761,,
2013-02-20,GLD,151.44,-0.025043,,
2013-02-21,GLD,152.62,0.007792,,
2013-02-22,GLD,152.97,0.002293,,
2013-02-25,GLD,154.34,0.008956,,
2013-02-26,GLD,156.22,0.012181,,
2013-02-27,GLD,154.57001,-0.010562,,
2013-02-28,GLD,153,-0.010157,,
2013-03-01,GLD,152.44,-0.00366,,
2013-03-04,GLD,152.3,-0.000918,,
2013-03-05,GLD,152.38,0.000525,,
2013-03-06,GLD,153.23,0.005578,,
2013-03-07,GLD,152.69,-0.003524,,
2013-03-08,GLD,152.71001,0.000131,,
2013-03-11,GLD,152.99001,0.001834,,
2013-03-12,GLD,154.19,0.007844,,
2013-03-13,GLD,153.66,-0.003437,,
2013-03-14,GLD,153.67999,0.00013,,
2013-03-15,GLD,154.00101,0.002089,,
2013-03-18,GLD,155.38,0.008954,,
2013-03-19,GLD,156.08,0.004505,,
2013-03-20,GLD,155.37,-0.004549,,
2013-03-21,GLD,156.246,0.005638,,
2013-03-22,GLD,155.55,-0.004455,,
2013-03-25,GLD,155.24001,-0.001993,,
2013-03-26,GLD,154.72,-0.00335,,
2013-03-27,GLD,155.36,0.004137,,
2013-03-28,GLD,154.47,-0.005729,,
2013-04-01,GLD,154.67,0.001295,,
2013-04-02,GLD,152.42999,-0.014482,,
2013-04-03,GLD,150.73,-0.011153,,
2013-04-04,GLD,150.28999,-0.002919,,
2013-04-05,GLD,152.81,0.016768,,
2013-04-08,GLD,152.16,-0.004254,,
2013-04-09,GLD,153.34,0.007755,,
2013-04-10,GLD,150.75,-0.016891,,
2013-04-11,GLD,151.05,0.00199,,
2013-04-12,GLD,143.95,-0.047004,,
2013-04-15,GLD,131.31,-0.087808,,
2013-04-16,GLD,132.8,0.011347,,
2013-04-17,GLD,132.87,0.000527,,
2013-04-18,GLD,134.3,0.010762,,
2013-04-19,GLD,135.47,0.008712,,
2013-04-22,GLD,137.89999,0.017937,,
2013-04-23,GLD,136.88,-0.007397,,
2013-04-24,GLD,138.3699,0.010885,,
2013-04-25,GLD,141.63,0.023561,,
2013-04-26,GLD,140.91,-0.005084,,
2013-04-29,GLD,142.3,0.009864,,
2013-04-30,GLD,142.77,0.003303,,
2013-05-01,GLD,141.11,-0.011627,,
2013-05-02,GLD,141.92,0.00574,,
2013-05-03,GLD,142.09,0.001198,,
2013-05-06,GLD,142.14999,0.000422,,
2013-05-07,GLD,140.38,-0.012452,,
2013-05-08,GLD,142.46001,0.014817,,
2013-05-09,GLD,140.81,-0.011582,,
2013-05-10,GLD,139.60001,-0.008593,,
2013-05-13,GLD,138.42999,-0.008381,,
2013-05-14,GLD,137.81,-0.004479,,
2013-05-15,GLD,134.63,-0.023075,,
2013-05-16,GLD,134.09,-0.004011,,
2013-05-17,GLD,131.07001,-0.022522,,
2013-05-20,GLD,135.12,0.030899,,
2013-05-21,GLD,132.88,-0.016578,,
2013-05-22,GLD,131.94,-0.007074,,
2013-05-23,GLD,134.61,0.020236,,
2013-05-24,GLD,133.75999,-0.006315,,
2013-05-28,GLD,133.49001,-0.002018,,
2013-05-29,GLD,134.83,0.010038,,
2013-05-30,GLD,136.7,0.013869,,
2013-05-31,GLD,133.92,-0.020336,,
2013-06-03,GLD,136.50999,0.01934,,
2013-06-04,GLD,135.23,-0.009377,,
2013-06-05,GLD,135.52,0.002145,,
2013-06-06,GLD,136.53,0.007453,,
2013-06-07,GLD,133.28,-0.023804,,
2013-06-10,GLD,133.94,0.004952,,
2013-06-11,GLD,133.25,-0.005152,,
2013-06-12,GLD,134.25,0.007505,,
2013-06-13,GLD,133.74001,-0.003799,,
2013-06-14,GLD,134.42999,0.005159,,
2013-06-17,GLD,133.77,-0.00491,,
2013-06-18,GLD,132.13,-0.01226,,
2013-06-19,GLD,130.59,-0.011655,,
2013-06-20,GLD,123.6,-0.053526,,
2013-06-21,GLD,125.05,0.011731,,
2013-06-24,GLD,123.93,-0.008956,,
2013-06-25,GLD,123.47,-0.003712,,
2013-06-26,GLD,118.28,-0.042035,,
2013-06-27,GLD,115.94,-0.019784,,
2013-06-28,GLD,119.11,0.027342,,
2013-07-01,GLD,121.13,0.016959,,
2013-07-02,GLD,120.05,-0.008916,,
2013-07-03,GLD,120.74,0.005748,,
2013-07-05,GLD,118.09,-0.021948,,
2013-07-08,GLD,119.51,0.012025,,
2013-07-09,GLD,120.62,0.009288,,
2013-07-10,GLD,120.95,0.002736,,
2013-07-11,GLD,124.24,0.027201,,
2013-07-12,GLD,124.13,-0.000885,,
2013-07-15,GLD,124.18,0.000403,,
2013-07-16,GLD,124.89,0.005717,,
2013-07-17,GLD,123.32,-0.012571,,
2013-07-18,GLD,124.01,0.005595,,
2013-07-19,GLD,125.11,0.00887,,
2013-07-22,GLD,128.84,0.029814,,
2013-07-23,GLD,129.71001,0.006753,,
2013-07-24,GLD,127.48,-0.017192,,
2013-07-25,GLD,128.67,0.009335,,
2013-07-26,GLD,128.78,0.000855,,
2013-07-29,GLD,128.47,-0.002407,,
2013-07-30,GLD,128.12,-0.002724,,
2013-07-31,GLD,127.96,-0.001249,,
2013-08-01,GLD,126.61,-0.01055,,
2013-08-02,GLD,126.36,-0.001975,,
2013-08-05,GLD,125.7,-0.005223,,
2013-08-06,GLD,123.97,-0.013763,,
2013-08-07,GLD,124.15,0.001452,,
2013-08-08,GLD,126.86,0.021828,,
2013-08-09,GLD,126.86,0,,
2013-08-12,GLD,129.13,0.017894,,
2013-08-13,GLD,127.74,-0.010764,,
2013-08-14,GLD,129,0.009864,,
2013-08-15,GLD,131.69,0.020853,,
2013-08-16,GLD,132.58,0.006758,,
2013-08-19,GLD,132.00999,-0.004299,,
2013-08-20,GLD,132.45,0.003333,,
2013-08-21,GLD,132.07001,-0.002869,,
2013-08-22,GLD,132.81,0.005603,,
2013-08-23,GLD,134.89999,0.015737,,
2013-08-26,GLD,135.45,0.004077,,
2013-08-27,GLD,136.75,0.009598,,
2013-08-28,GLD,136.71001,-0.000292,,
2013-08-29,GLD,135.87,-0.006144,,
2013-08-30,GLD,134.62,-0.0092,,
2013-09-03,GLD,136.42,0.013371,,
2013-09-04,GLD,134.66,-0.012901,,
2013-09-05,GLD,132.2,-0.018268,,
2013-09-06,GLD,134.14999,0.01475,,
2013-09-09,GLD,133.91,-0.001789,,
2013-09-10,GLD,131.74001,-0.016205,,
2013-09-11,GLD,131.7,-0.000304,,
2013-09-12,GLD,127.67,-0.0306,,
2013-09-13,GLD,127.82,0.001175,,
2013-09-16,GLD,126.45,-0.010718,,
2013-09-17,GLD,126.5,0.000395,,
2013-09-18,GLD,132.00999,0.043557,,
2013-09-19,GLD,131.75,-0.00197,,
2013-09-20,GLD,127.96,-0.028767,,
2013-09-23,GLD,127.55,-0.003204,,
2013-09-24,GLD,127.66,0.000862,,
2013-09-25,GLD,128.78999,0.008852,,
2013-09-26,GLD,127.79,-0.007765,,
2013-09-27,GLD,128.97,0.009234,,
2013-09-30,GLD,128.17999,-0.006126,,
2013-10-01,GLD,124.59,-0.028007,,
2013-10-02,GLD,127.06,0.019825,,
2013-10-03,GLD,127.18,0.000944,,
2013-10-04,GLD,126.53,-0.005111,,
2013-10-07,GLD,127.64,0.008773,,
2013-10-08,GLD,127.4,-0.00188,,
2013-10-09,GLD,126.11,-0.010126,,
2013-10-10,GLD,124.27,-0.01459,,
2013-10-11,GLD,122.6,-0.013438,,
2013-10-14,GLD,122.83,0.001876,,
2013-10-15,GLD,123.73,0.007327,,
2013-10-16,GLD,123.54,-0.001536,,
2013-10-17,GLD,127.42,0.031407,,
2013-10-18,GLD,126.85,-0.004473,,
2013-10-21,GLD,126.98,0.001025,,
2013-10-22,GLD,129.34,0.018586,,
2013-10-23,GLD,128.69,-0.005025,,
2013-10-24,GLD,129.89999,0.009402,,
2013-10-25,GLD,130.46001,0.004311,,
2013-10-28,GLD,130.56,0.000766,,
2013-10-29,GLD,129.77,-0.006051,,
2013-10-30,GLD,129.60001,-0.00131,,
2013-10-31,GLD,127.74,-0.014352,,
2013-11-01,GLD,126.95,-0.006184,,
2013-11-04,GLD,126.81,-0.001103,,
2013-11-05,GLD,126.56,-0.001971,,
2013-11-06,GLD,127.2,0.005057,,
2013-11-07,GLD,126.16,-0.008176,,
2013-11-08,GLD,124.279,-0.01491,,
2013-11-11,GLD,123.87,-0.003291,,
2013-11-12,GLD,122.45,-0.011464,,
2013-11-13,GLD,122.85,0.003267,,
2013-11-14,GLD,124.27,0.011559,,
2013-11-15,GLD,124.32,0.000402,,
2013-11-18,GLD,122.9,-0.011422,,
2013-11-19,GLD,122.95,0.000407,,
2013-11-20,GLD,120.12,-0.023017,,
2013-11-21,GLD,119.94,-0.001499,,
2013-11-22,GLD,119.92,-0.000167,,
2013-11-25,GLD,120.46,0.004503,,
2013-11-26,GLD,119.82,-0.005313,,
2013-11-27,GLD,119.46,-0.003005,,
2013-11-29,GLD,120.7,0.01038,,
2013-12-02,GLD,117.58,-0.025849,,
2013-12-03,GLD,117.96,0.003232,,
2013-12-04,GLD,119.96,0.016955,,
2013-12-05,GLD,118.3,-0.013838,,
2013-12-06,GLD,118.55,0.002113,,
2013-12-09,GLD,119.72,0.009869,,
2013-12-10,GLD,121.82,0.017541,,
2013-12-11,GLD,120.86,-0.00788,,
2013-12-12,GLD,118.29,-0.021264,,
2013-12-13,GLD,119.38,0.009215,,
2013-12-16,GLD,119.69,0.002597,,
2013-12-17,GLD,118.65,-0.008689,,
2013-12-18,GLD,117.61,-0.008765,,
2013-12-19,GLD,114.82,-0.023722,,
2013-12-20,GLD,115.94,0.009754,,
2013-12-23,GLD,115.57,-0.003191,,
2013-12-24,GLD,116.1,0.004586,,
2013-12-26,GLD,116.74,0.005512,,
2013-12-27,GLD,117.12,0.003255,,
2013-12-30,GLD,115.39,-0.014771,,
2013-12-31,GLD,116.12,0.006326,,
2014-01-02,GLD,118,0.01619,,
2014-01-03,GLD,119.29,0.010932,,
2014-01-06,GLD,119.5,0.00176,,
2014-01-07,GLD,118.82,-0.00569,,
2014-01-08,GLD,118.12,-0.005891,,
2014-01-09,GLD,118.46,0.002878,,
2014-01-10,GLD,120.26,0.015195,,
2014-01-13,GLD,121.02,0.00632,,
2014-01-14,GLD,119.89,-0.009337,,
2014-01-15,GLD,119.66,-0.001918,,
2014-01-16,GLD,119.79,0.001086,,
2014-01-17,GLD,120.93,0.009517,,
2014-01-21,GLD,119.7,-0.010171,,
2014-01-22,GLD,119.19,-0.004261,,
2014-01-23,GLD,121.79,0.021814,,
2014-01-24,GLD,122.29,0.004105,,
2014-01-27,GLD,120.96,-0.010876,,
2014-01-28,GLD,120.95,-0.000083,,
2014-01-29,GLD,122.47,0.012567,,
2014-01-30,GLD,119.77,-0.022046,,
2014-01-31,GLD,120.09,0.002672,,
2014-02-03,GLD,121.32,0.010242,,
2014-02-04,GLD,120.99,-0.00272,,
2014-02-05,GLD,121.29,0.00248,,
2014-02-06,GLD,121.24,-0.000412,,
2014-02-07,GLD,122.17,0.007671,,
2014-02-10,GLD,122.92,0.006139,,
2014-02-11,GLD,124.36,0.011715,,
2014-02-12,GLD,124.43,0.000563,,
2014-02-13,GLD,125.49,0.008519,,
2014-02-14,GLD,127.15,0.013228,,
2014-02-18,GLD,127.4,0.001966,,
2014-02-19,GLD,126.27,-0.00887,,
2014-02-20,GLD,127.6,0.010533,,
2014-02-21,GLD,127.58,-0.000157,,
2014-02-24,GLD,128.99001,0.011052,,
2014-02-25,GLD,129.21001,0.001706,,
2014-02-26,GLD,128.11,-0.008513,,
2014-02-27,GLD,128.2,0.000702,,
2014-02-28,GLD,127.62,-0.004524,,
2014-03-03,GLD,130.28999,0.020921,,
2014-03-04,GLD,128.67999,-0.012357,,
2014-03-05,GLD,128.89,0.001632,,
2014-03-06,GLD,130.17,0.009931,,
2014-03-07,GLD,129.09,-0.008297,,
2014-03-10,GLD,129.13,0.00031,,
2014-03-11,GLD,129.86,0.005653,,
2014-03-12,GLD,131.75999,0.014631,,
2014-03-13,GLD,132.21001,0.003415,,
2014-03-14,GLD,133.10001,0.006732,,
2014-03-17,GLD,131.64,-0.010969,,
2014-03-18,GLD,130.62,-0.007748,,
2014-03-19,GLD,128.09,-0.019369,,
2014-03-20,GLD,127.86,-0.001796,,
2014-03-21,GLD,128.47,0.004771,,
2014-03-24,GLD,126.18,-0.017825,,
2014-03-25,GLD,126.41,0.001823,,
2014-03-26,GLD,125.41,-0.007911,,
2014-03-27,GLD,124.59,-0.006539,,
2014-03-28,GLD,124.56,-0.000241,,
2014-03-31,GLD,123.61,-0.007627,,
2014-04-01,GLD,123.39,-0.00178,,
2014-04-02,GLD,124.32,0.007537,,
2014-04-03,GLD,123.92,-0.003218,,
2014-04-04,GLD,125.57,0.013315,,
2014-04-07,GLD,124.91,-0.005256,,
2014-04-08,GLD,126.09,0.009447,,
2014-04-09,GLD,126.32,0.001824,,
2014-04-10,GLD,127.01,0.005462,,
2014-04-11,GLD,126.93,-0.00063,,
2014-04-14,GLD,127.85,0.007248,,
2014-04-15,GLD,125.49,-0.018459,,
2014-04-16,GLD,125.54,0.000398,,
2014-04-17,GLD,124.75,-0.006293,,
2014-04-21,GLD,124.24,-0.004088,,
2014-04-22,GLD,123.78,-0.003703,,
2014-04-23,GLD,123.76,-0.000162,,
2014-04-24,GLD,124.56,0.006464,,
2014-04-25,GLD,125.43,0.006985,,
2014-04-28,GLD,124.88,-0.004385,,
2014-04-29,GLD,124.86,-0.00016,,
2014-04-30,GLD,124.22,-0.005126,,
2014-05-01,GLD,123.8,-0.003381,,
2014-05-02,GLD,125.06,0.010178,,
2014-05-05,GLD,126.22,0.009276,,
2014-05-06,GLD,125.98,-0.001901,,
2014-05-07,GLD,124.17,-0.014367,,
2014-05-08,GLD,124.17,0,,
2014-05-09,GLD,124.1,-0.000564,,
2014-05-12,GLD,124.94,0.006769,,
2014-05-13,GLD,124.6,-0.002721,,
2014-05-14,GLD,125.81,0.009711,,
2014-05-15,GLD,124.77,-0.008266,,
2014-05-16,GLD,124.5,-0.002164,,
2014-05-19,GLD,124.58,0.000643,,
2014-05-20,GLD,124.69,0.000883,,
2014-05-21,GLD,124.39,-0.002406,,
2014-05-22,GLD,124.67,0.002251,,
2014-05-23,GLD,124.51,-0.001283,,
2014-05-27,GLD,121.85,-0.021364,,
2014-05-28,GLD,121.2,-0.005334,,
2014-05-29,GLD,120.94,-0.002145,,
2014-05-30,GLD,120.43,-0.004217,,
2014-06-02,GLD,119.7,-0.006062,,
2014-06-03,GLD,120.01,0.00259,,
2014-06-04,GLD,119.76,-0.002083,,
2014-06-05,GLD,120.66,0.007515,,
2014-06-06,GLD,120.61,-0.000414,,
2014-06-09,GLD,120.65,0.000332,,
2014-06-10,GLD,121.39,0.006133,,
2014-06-11,GLD,121.41,0.000165,,
2014-06-12,GLD,122.64,0.010131,,
2014-06-13,GLD,122.96,0.002609,,
2014-06-16,GLD,122.42,-0.004392,,
2014-06-17,GLD,122.28,-0.001144,,
2014-06-18,GLD,122.67,0.003189,,
2014-06-19,GLD,126.94,0.034809,,
2014-06-20,GLD,126.5,-0.003466,,
2014-06-23,GLD,126.85,0.002767,,
2014-06-24,GLD,126.98,0.001025,,
2014-06-25,GLD,126.99,0.000079,,
2014-06-26,GLD,126.73,-0.002047,,
2014-06-27,GLD,126.66,-0.000552,,
2014-06-30,GLD,128.03999,0.010895,,
2014-07-01,GLD,127.7,-0.002655,,
2014-07-02,GLD,127.7,0,,
2014-07-03,GLD,127.16,-0.004229,,
2014-07-07,GLD,127.02,-0.001101,,
2014-07-08,GLD,127.07,0.000394,,
2014-07-09,GLD,127.84,0.00606,,
2014-07-10,GLD,128.53999,0.005476,,
2014-07-11,GLD,128.78,0.001867,,
2014-07-14,GLD,125.72,-0.023761,,
2014-07-15,GLD,124.53,-0.009465,,
2014-07-16,GLD,124.97,0.003533,,
2014-07-17,GLD,127.0899,0.016963,,
2014-07-18,GLD,126.13,-0.007553,,
2014-07-21,GLD,126.34,0.001665,,
2014-07-22,GLD,125.74,-0.004749,,
2014-07-23,GLD,125.62,-0.000954,,
2014-07-24,GLD,124.35,-0.01011,,
2014-07-25,GLD,125.791,0.011588,,
2014-07-28,GLD,125.58,-0.001677,,
2014-07-29,GLD,125.2,-0.003026,,
2014-07-30,GLD,124.83,-0.002955,,
2014-07-31,GLD,123.39,-0.011536,,
2014-08-01,GLD,124.38,0.008023,,
2014-08-04,GLD,123.99,-0.003136,,
2014-08-05,GLD,123.87,-0.000968,,
2014-08-06,GLD,125.67,0.014531,,
2014-08-07,GLD,126.18,0.004058,,
2014-08-08,GLD,126.19,0.000079,,
2014-08-11,GLD,125.96,-0.001823,,
2014-08-12,GLD,125.99,0.000238,,
2014-08-13,GLD,126.2,0.001667,,
2014-08-14,GLD,126.31,0.000872,,
2014-08-15,GLD,125.483,-0.006547,,
2014-08-18,GLD,124.96,-0.004168,,
2014-08-19,GLD,124.68,-0.002241,,
2014-08-20,GLD,124.22,-0.003689,,
2014-08-21,GLD,122.88,-0.010787,,
2014-08-22,GLD,123.19,0.002523,,
2014-08-25,GLD,122.74,-0.003653,,
2014-08-26,GLD,123.35,0.00497,,
2014-08-27,GLD,123.3199,-0.000244,,
2014-08-28,GLD,124,0.005515,,
2014-08-29,GLD,123.86,-0.001129,,
2014-09-02,GLD,121.65,-0.017843,,
2014-09-03,GLD,122.15,0.00411,,
2014-09-04,GLD,121.48,-0.005485,,
2014-09-05,GLD,122.06,0.004774,,
2014-09-08,GLD,120.73,-0.010896,,
2014-09-09,GLD,120.87,0.00116,,
2014-09-10,GLD,120.26,-0.005047,,
2014-09-11,GLD,119.472,-0.006552,,
2014-09-12,GLD,118.38,-0.00914,,
2014-09-15,GLD,118.64,0.002196,,
2014-09-16,GLD,118.83,0.001602,,
2014-09-17,GLD,117.54,-0.010856,,
2014-09-18,GLD,117.78,0.002042,,
2014-09-19,GLD,117.09,-0.005858,,
2014-09-22,GLD,116.85,-0.00205,,
2014-09-23,GLD,117.6,0.006418,,
2014-09-24,GLD,117.05,-0.004677,,
2014-09-25,GLD,117.39,0.002905,,
2014-09-26,GLD,117.06,-0.002811,,
2014-09-29,GLD,117.03,-0.000256,,
2014-09-30,GLD,116.21,-0.007007,,
2014-10-01,GLD,116.77,0.004819,,
2014-10-02,GLD,116.74,-0.000257,,
2014-10-03,GLD,114.61,-0.018246,,
2014-10-06,GLD,116.03,0.01239,,
2014-10-07,GLD,116.36,0.002844,,
2014-10-08,GLD,117.4701,0.00954,,
2014-10-09,GLD,117.64,0.001446,,
2014-10-10,GLD,117.59,-0.000425,,
2014-10-13,GLD,118.52,0.007909,,
2014-10-14,GLD,118.59,0.000591,,
2014-10-15,GLD,118.99,0.003373,,
2014-10-16,GLD,119.22,0.001933,,
2014-10-17,GLD,118.99,-0.001929,,
2014-10-20,GLD,119.8,0.006807,,
2014-10-21,GLD,120.02,0.001836,,
2014-10-22,GLD,119.34,-0.005666,,
2014-10-23,GLD,118.52,-0.006871,,
2014-10-24,GLD,118.35,-0.001434,,
2014-10-27,GLD,118.06,-0.00245,,
2014-10-28,GLD,118.1,0.000339,,
2014-10-29,GLD,116.41,-0.01431,,
2014-10-30,GLD,115.19,-0.01048,,
2014-10-31,GLD,112.66,-0.021964,,
2014-11-03,GLD,112.15,-0.004527,,
2014-11-04,GLD,112.22,0.000624,,
2014-11-05,GLD,109.79,-0.021654,,
2014-11-06,GLD,109.88,0.00082,,
2014-11-07,GLD,112.97,0.028122,,
2014-11-10,GLD,110.46,-0.022218,,
2014-11-11,GLD,112.04,0.014304,,
2014-11-12,GLD,111.5,-0.00482,,
2014-11-13,GLD,111.67,0.001525,,
2014-11-14,GLD,114.47,0.025074,,
2014-11-17,GLD,114.05,-0.003669,,
2014-11-18,GLD,115.05,0.008768,,
2014-11-19,GLD,113.68,-0.011908,,
2014-11-20,GLD,114.86,0.01038,,
2014-11-21,GLD,115.39,0.004614,,
2014-11-24,GLD,115.11,-0.002427,,
2014-11-25,GLD,115.38,0.002346,,
2014-11-26,GLD,115.16,-0.001907,,
2014-11-28,GLD,112.11,-0.026485,,
2014-12-01,GLD,116.58,0.039872,,
2014-12-02,GLD,115.14,-0.012352,,
2014-12-03,GLD,116.33,0.010335,,
2014-12-04,GLD,115.88,-0.003868,,
2014-12-05,GLD,114.43,-0.012513,,
2014-12-08,GLD,115.78,0.011798,,
2014-12-09,GLD,118.19,0.020815,,
2014-12-10,GLD,117.96,-0.001946,,
2014-12-11,GLD,117.69,-0.002289,,
2014-12-12,GLD,117.41,-0.002379,,
2014-12-15,GLD,114.39,-0.025722,,
2014-12-16,GLD,114.95,0.004896,,
2014-12-17,GLD,114.27,-0.005916,,
2014-12-18,GLD,115.15,0.007701,,
2014-12-19,GLD,114.77,-0.0033,,
2014-12-22,GLD,112.55,-0.019343,,
2014-12-23,GLD,112.74,0.001688,,
2014-12-24,GLD,112.77,0.000266,,
2014-12-26,GLD,114.83,0.018267,,
2014-12-29,GLD,113.67,-0.010102,,
2014-12-30,GLD,115.2,0.01346,,
2014-12-31,GLD,113.58,-0.014062,,
2015-01-02,GLD,114.08,0.004402,,
2015-01-05,GLD,115.8,0.015077,,
2015-01-06,GLD,117.12,0.011399,,
2015-01-07,GLD,116.43,-0.005891,,
2015-01-08,GLD,115.94,-0.004209,,
2015-01-09,GLD,117.26,0.011385,,
2015-01-12,GLD,118.56,0.011086,,
2015-01-13,GLD,118.16,-0.003374,,
2015-01-14,GLD,117.97,-0.001608,,
2015-01-15,GLD,120.94,0.025176,,
2015-01-16,GLD,122.52,0.013064,,
2015-01-20,GLD,124.2,0.013712,,
2015-01-21,GLD,124.23,0.000242,,
2015-01-22,GLD,125.23,0.00805,,
2015-01-23,GLD,124.23,-0.007985,,
2015-01-26,GLD,122.99,-0.009982,,
2015-01-27,GLD,124.4,0.011464,,
2015-01-28,GLD,123.42,-0.007878,,
2015-01-29,GLD,120.76,-0.021552,,
2015-01-30,GLD,123.45,0.022276,,
2015-02-02,GLD,122.42,-0.008343,,
2015-02-03,GLD,121.05,-0.011191,,
2015-02-04,GLD,121.58,0.004378,,
2015-02-05,GLD,121.79,0.001727,,
2015-02-06,GLD,118.64,-0.025864,,
2015-02-09,GLD,119.17,0.004467,,
2015-02-10,GLD,118.47,-0.005874,,
2015-02-11,GLD,117.07,-0.011817,,
2015-02-12,GLD,117.34,0.002306,,
2015-02-13,GLD,117.98,0.005454,,
2015-02-17,GLD,116.01,-0.016698,,
2015-02-18,GLD,116.34,0.002845,,
2015-02-19,GLD,115.94,-0.003438,,
2015-02-20,GLD,115.28,-0.005693,,
2015-02-23,GLD,115.43,0.001301,,
2015-02-24,GLD,115.26,-0.001473,,
2015-02-25,GLD,115.7,0.003817,,
2015-02-26,GLD,116.07,0.003198,,
2015-02-27,GLD,116.16,0.000775,,
2015-03-02,GLD,115.68,-0.004132,,
2015-03-03,GLD,115.47,-0.001815,,
2015-03-04,GLD,115.11,-0.003118,,
2015-03-05,GLD,115,-0.000956,,
2015-03-06,GLD,111.86,-0.027304,,
2015-03-09,GLD,111.97,0.000983,,
2015-03-10,GLD,111.42,-0.004912,,
2015-03-11,GLD,110.75,-0.006013,,
2015-03-12,GLD,110.72,-0.000271,,
2015-03-13,GLD,110.88,0.001445,,
2015-03-16,GLD,110.81,-0.000631,,
2015-03-17,GLD,110.21,-0.005415,,
2015-03-18,GLD,112.37,0.019599,,
2015-03-19,GLD,112.29,-0.000712,,
2015-03-20,GLD,113.57,0.011399,,
2015-03-23,GLD,114.29,0.00634,,
2015-03-24,GLD,114.57,0.00245,,
2015-03-25,GLD,114.73,0.001397,,
2015-03-26,GLD,115.48,0.006537,,
2015-03-27,GLD,115.06,-0.003637,,
2015-03-30,GLD,113.75,-0.011385,,
2015-03-31,GLD,113.66,-0.000791,,
2015-04-01,GLD,115.6,0.017068,,
2015-04-02,GLD,115.28,-0.002768,,
2015-04-06,GLD,116.69,0.012231,,
2015-04-07,GLD,116.11,-0.00497,,
2015-04-08,GLD,115.47,-0.005512,,
2015-04-09,GLD,114.67,-0.006928,,
2015-04-10,GLD,115.966,0.011302,,
2015-04-13,GLD,115.14,-0.007123,,
2015-04-14,GLD,114.44,-0.00608,,
2015-04-15,GLD,115.43,0.008651,,
2015-04-16,GLD,115.03,-0.003465,,
2015-04-17,GLD,115.6,0.004955,,
2015-04-20,GLD,114.72,-0.007612,,
2015-04-21,GLD,115.38,0.005753,,
2015-04-22,GLD,113.83,-0.013434,,
2015-04-23,GLD,114.66,0.007292,,
2015-04-24,GLD,113.05,-0.014042,,
2015-04-27,GLD,115.33,0.020168,,
2015-04-28,GLD,116.33,0.008671,,
2015-04-29,GLD,115.51,-0.007049,,
2015-04-30,GLD,113.47,-0.017661,,
2015-05-01,GLD,113.08,-0.003437,,
2015-05-04,GLD,114.1,0.00902,,
2015-05-05,GLD,114.42,0.002805,,
2015-05-06,GLD,114.36,-0.000524,,
2015-05-07,GLD,113.42,-0.00822,,
2015-05-08,GLD,113.97,0.004849,,
2015-05-11,GLD,113.53,-0.003861,,
2015-05-12,GLD,114.5,0.008544,,
2015-05-13,GLD,116.55,0.017904,,
2015-05-14,GLD,117.18,0.005405,,
2015-05-15,GLD,117.53,0.002987,,
2015-05-18,GLD,117.52,-0.000085,,
2015-05-19,GLD,115.89,-0.01387,,
2015-05-20,GLD,116.08,0.00164,,
2015-05-21,GLD,115.69,-0.00336,,
2015-05-22,GLD,115.6,-0.000778,,
2015-05-26,GLD,113.91,-0.014619,,
2015-05-27,GLD,113.89,-0.000176,,
2015-05-28,GLD,114.02,0.001141,,
2015-05-29,GLD,114.1,0.000702,,
2015-06-01,GLD,114,-0.000876,,
2015-06-02,GLD,114.46,0.004035,,
2015-06-03,GLD,113.64,-0.007164,,
